OID_,FID_PUMAs2,STATEFP10,PUMACE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,FID_candidate_CTPS_TAZ_STATEWIDE_2019,OBJECTID_1,id,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,sector,Shape_Length,Shape_Area,REGION,TAZ,PUMA
1991,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2691,2692,1546,I,SUDBURY,MA,"SUDBURY,MA",BRMPO,1,MAGIC,10779.33526,West,0.117774486,0.000630722,1,1546,2501400
1992,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2692,2693,1545,I,SUDBURY,MA,"SUDBURY,MA",BRMPO,1,MAGIC,13806.07017,West,0.151954826,0.000960386,1,1545,2501400
1993,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2694,2695,2254,I,HUDSON,MA,"HUDSON,MA",BRMPO,1,MAGIC,7457.233337,West,0.082992475,0.000223609,1,2254,2501400
1994,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2695,2696,2203,I,STOW,MA,"STOW,MA",BRMPO,1,MAGIC,16670.6015,Northwest,0.173114004,0.000975464,1,2203,2501400
1995,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2696,2697,2252,I,HUDSON,MA,"HUDSON,MA",BRMPO,1,MAGIC,4890.557386,West,0.055566365,7.80856E-05,1,2252,2501400
1996,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2697,2698,1548,I,SUDBURY,MA,"SUDBURY,MA",BRMPO,1,MAGIC,7704.596226,West,0.080930833,0.000277071,1,1548,2501400
1997,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2698,2699,2257,I,HUDSON,MA,"HUDSON,MA",BRMPO,1,MAGIC,11791.24324,West,0.131357177,0.000771105,1,2257,2501400
1998,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2700,2701,2253,I,HUDSON,MA,"HUDSON,MA",BRMPO,1,MAGIC,8175.059571,West,0.090038434,0.000339047,1,2253,2501400
1999,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2701,2702,2226,I,BOLTON,MA,"BOLTON,MA",BRMPO,1,MAGIC,19009.76836,Northwest,0.19932414,0.001958244,1,2226,2501400
2000,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2702,2703,2248,I,HUDSON,MA,"HUDSON,MA",BRMPO,1,MAGIC,8935.506846,West,0.097611943,0.000333347,1,2248,2501400
2001,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2706,2707,1547,I,SUDBURY,MA,"SUDBURY,MA",BRMPO,1,MAGIC,13218.64168,West,0.142705897,0.00109566,1,1547,2501400
2002,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2708,2709,2256,I,HUDSON,MA,"HUDSON,MA",BRMPO,1,MAGIC,10245.97927,West,0.111049078,0.000607798,1,2256,2501400
2003,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2709,2710,2250,I,HUDSON,MA,"HUDSON,MA",BRMPO,1,MAGIC,10265.70364,West,0.112735258,0.000490011,1,2250,2501400
2007,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2719,2720,2255,I,HUDSON,MA,"HUDSON,MA",BRMPO,1,MAGIC,5844.400614,West,0.05994249,0.000214112,1,2255,2501400
2011,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,2728,2729,2251,I,HUDSON,MA,"HUDSON,MA",BRMPO,1,MAGIC,5097.222097,West,0.050742054,7.62529E-05,1,2251,2501400
2017,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,3630,3631,1432,I,CONCORD,MA,"CONCORD,MA",BRMPO,1,MAGIC,14897.88857,Northwest,0.163709553,0.00105003,1,1432,2501400
2020,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,3987,3988,1434,I,CONCORD,MA,"CONCORD,MA",BRMPO,1,MAGIC,9965.470535,Northwest,0.107429422,0.000615443,1,1434,2501400
2023,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,3995,3996,1505,I,WAYLAND,MA,"WAYLAND,MA",BRMPO,1,METROWEST,17641.15373,West,0.123552021,2.77177E-06,1,1505,2501400
2026,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,3999,4000,1549,I,SUDBURY,MA,"SUDBURY,MA",BRMPO,1,MAGIC,12938.10189,West,0.133874263,0.000630305,1,1549,2501400
2029,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5169,5170,1433,I,CONCORD,MA,"CONCORD,MA",BRMPO,1,MAGIC,4877.976984,Northwest,0.052577757,8.1704E-05,1,1433,2501400
2030,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5170,5171,1441,I,CONCORD,MA,"CONCORD,MA",BRMPO,1,MAGIC,8613.608026,Northwest,0.095783904,0.000366239,1,1441,2501400
2031,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5172,5173,1437,I,CONCORD,MA,"CONCORD,MA",BRMPO,1,MAGIC,7124.787259,Northwest,0.07748557,0.000224168,1,1437,2501400
2032,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5173,5174,1436,I,CONCORD,MA,"CONCORD,MA",BRMPO,1,MAGIC,12889.23569,Northwest,0.135399292,0.000940473,1,1436,2501400
2034,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5435,5436,1463,I,MAYNARD,MA,"MAYNARD,MA",BRMPO,1,MAGIC,4360.409534,Northwest,0.047076577,0.00012599,1,1463,2501400
2035,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5436,5437,1466,I,MAYNARD,MA,"MAYNARD,MA",BRMPO,1,MAGIC,5083.529579,Northwest,0.057547971,0.000143815,1,1466,2501400
2036,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5446,5447,1435,I,CONCORD,MA,"CONCORD,MA",BRMPO,1,MAGIC,9488.119031,Northwest,0.098303211,0.000491811,1,1435,2501400
2038,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5456,5457,1465,I,MAYNARD,MA,"MAYNARD,MA",BRMPO,1,MAGIC,1286.628842,Northwest,0.01451939,1.05443E-05,1,1465,2501400
2039,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5495,5496,1452,I,ACTON,MA,"ACTON,MA",BRMPO,1,MAGIC,6754.495716,Northwest,0.06861646,0.000221039,1,1452,2501400
2040,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5497,5498,1453,I,ACTON,MA,"ACTON,MA",BRMPO,1,MAGIC,10982.91813,Northwest,0.11613215,0.000535676,1,1453,2501400
2041,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5499,5500,2192,I,LITTLETON,MA,"LITTLETON,MA",BRMPO,1,MAGIC,7439.398236,Northwest,0.079438538,0.000298149,1,2192,2501400
2042,16,25,1400,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,G6120,S,426638310,12692952,42.4560743,-71.4632797,5501,5502,1451,I,ACTON,MA,"ACTON,MA",BRMPO,1,MAGIC,4493.644555,Northwest,0.044780571,8.73787E-05,1,1451,2501400
2043,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,679,680,821,I,MELROSE,MA,"MELROSE,MA",BRMPO,1,ICC,2767.96091,North,0.029226025,4.08968E-05,1,821,2502800
2044,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,875,876,850,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,5120.967714,North,0.053134505,0.000174021,1,850,2502800
2045,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,900,901,838,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,4487.515823,North,0.047136247,0.000104141,1,838,2502800
2046,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,903,904,837,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,2488.135078,North,0.024915376,2.85943E-05,1,837,2502800
2047,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,962,963,841,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,4740.86688,North,0.050540327,0.000146833,1,841,2502800
2048,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,1767,1768,844,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,6308.984299,North,0.065793842,0.000224072,1,844,2502800
2050,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,1880,1881,827,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,5404.387161,North,0.055763722,0.00015385,1,827,2502800
2051,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,1885,1886,825,I,MELROSE,MA,"MELROSE,MA",BRMPO,1,ICC,4154.763254,North,0.042508523,0.00010144,1,825,2502800
2053,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2175,2176,851,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,4394.312379,North,0.042680611,7.03115E-05,1,851,2502800
2054,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2188,2189,846,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,3707.79579,North,0.039968753,7.18736E-05,1,846,2502800
2055,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2190,2191,845,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,3333.735903,North,0.036387055,6.39397E-05,1,845,2502800
2056,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2196,2197,842,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,8806.485614,North,0.091253597,0.000411459,1,842,2502800
2058,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2265,2266,881,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,5435.936212,North,0.05510549,0.000113395,1,881,2502800
2060,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2334,2335,849,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,3945.02681,North,0.042259068,7.79799E-05,1,849,2502800
2061,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2340,2341,847,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,3220.9005,North,0.031985149,5.66116E-05,1,847,2502800
2065,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2371,2372,869,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,5364.982305,North,0.055958002,0.000146081,1,869,2502800
2066,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2377,2378,866,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,3076.370678,North,0.033999955,5.75766E-05,1,866,2502800
2067,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2401,2402,818,I,MELROSE,MA,"MELROSE,MA",BRMPO,1,ICC,3632.013333,North,0.037693997,8.70432E-05,1,818,2502800
2068,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2404,2405,843,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,7858.31747,North,0.081169176,0.000341156,1,843,2502800
2070,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2421,2422,865,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,3718.077147,North,0.041675032,5.88177E-05,1,865,2502800
2072,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2426,2427,867,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,5227.242923,North,0.05263943,6.21856E-05,1,867,2502800
2074,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2441,2442,872,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,6980.850632,North,0.071050451,0.000189043,1,872,2502800
2077,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2460,2461,887,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,8325.288396,North,0.086519846,0.000350842,1,887,2502800
2080,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2463,2464,870,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,7889.839973,North,0.082965151,0.000164246,1,870,2502800
2081,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2464,2465,871,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,7794.235584,North,0.083301871,0.000162611,1,871,2502800
2082,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2465,2466,873,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,4421.292989,North,0.046988548,7.05142E-05,1,873,2502800
2083,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2466,2467,864,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,3272.937888,North,0.03389696,4.98581E-05,1,864,2502800
2085,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2469,2470,885,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,3586.987651,North,0.035947914,4.3785E-05,1,885,2502800
2086,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2470,2471,886,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,6657.34667,North,0.071152588,0.000180749,1,886,2502800
2087,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2472,2473,888,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,6662.856623,North,0.071126559,0.000223629,1,888,2502800
2089,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2474,2475,884,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,8379.429085,North,0.089550669,0.000314385,1,884,2502800
2090,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2476,2477,874,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,7755.209392,North,0.087355236,0.000221266,1,874,2502800
2092,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2478,2479,877,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,6712.421065,North,0.074224744,0.000181466,1,877,2502800
2093,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2483,2484,863,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,2924.178533,North,0.029976237,5.08354E-05,1,863,2502800
2094,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2486,2487,831,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,4321.111797,North,0.044939885,9.42179E-05,1,831,2502800
2096,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2489,2490,862,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,9159.426595,North,0.091664877,0.000175025,1,862,2502800
2097,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2490,2491,875,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,2632.287101,North,0.027852519,3.92318E-05,1,875,2502800
2098,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2491,2492,876,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,2907.890595,North,0.029849037,3.13959E-05,1,876,2502800
2099,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2492,2493,879,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,4907.76353,North,0.055328561,0.000107753,1,879,2502800
2100,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2493,2494,878,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,4039.78939,North,0.043331978,8.80036E-05,1,878,2502800
2101,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2494,2495,880,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,3700.191757,North,0.037693235,4.82951E-05,1,880,2502800
2102,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2495,2496,882,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,4720.211558,North,0.048575088,0.000102079,1,882,2502800
2106,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2505,2506,852,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,7078.304363,North,0.074058167,0.000216147,1,852,2502800
2107,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2506,2507,861,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,7784.181994,North,0.078203334,0.00012877,1,861,2502800
2108,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2508,2509,883,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,5226.467204,North,0.056470342,0.000188705,1,883,2502800
2112,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2515,2516,840,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,6593.06038,North,0.071936103,0.000229416,1,840,2502800
2116,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2523,2524,835,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,7121.230319,North,0.07457609,0.000278928,1,835,2502800
2117,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2525,2526,839,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,4013.25623,North,0.042521683,9.92015E-05,1,839,2502800
2118,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2533,2534,830,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,5553.232019,North,0.058534011,0.000155995,1,830,2502800
2120,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2537,2538,826,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,6356.544118,North,0.061973436,0.000175589,1,826,2502800
2121,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2539,2540,834,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,6411.789705,North,0.068534077,0.000155253,1,834,2502800
2122,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2540,2541,848,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,5951.261204,North,0.062773351,0.000176542,1,848,2502800
2123,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2544,2545,833,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,8287.129141,North,0.086789597,0.000216997,1,833,2502800
2124,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2545,2546,836,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,3532.830249,North,0.034420883,5.03084E-05,1,836,2502800
2126,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2557,2558,829,I,WAKEFIELD,MA,"WAKEFIELD,MA",BRMPO,1,NSPC,6089.690964,North,0.065704153,0.00017371,1,829,2502800
2127,17,25,2800,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",G6120,S,107471589,6776677,42.4775828,-71.0836316,2559,2560,814,I,SAUGUS,MA,"SAUGUS,MA",BRMPO,1,ICC,9227.987367,Northeast,0.097746905,0.000292288,1,814,2502800
