OID_,REGION,TAZ,PUMA
5064,1,2064,2500701
5065,1,2010,2500701
5066,1,2003,2500701
5067,1,2007,2500701
5069,1,2005,2500701
5071,1,2002,2500701
5072,1,1997,2500701
5074,1,2001,2500701
5075,1,1998,2500701
5077,1,2000,2500701
5078,1,1999,2500701
5084,1,2078,2500701
5085,1,2077,2500701
5088,1,2075,2500701
5089,1,2070,2500701
5090,1,2079,2500701
5091,1,2013,2500701
5092,1,2076,2500701
5093,1,2011,2500701
5094,1,2043,2500701
5096,1,2004,2500701
5097,1,2044,2500701
5098,1,2054,2500701
5099,1,2055,2500701
5100,1,2058,2500701
5101,1,2047,2500701
5102,1,2052,2500701
5103,1,1257,2500702
5105,1,1312,2500702
5111,1,1977,2500702
5112,1,1996,2500702
5116,1,1976,2500702
5119,1,1993,2500702
5120,1,1994,2500702
5121,1,1973,2500702
5122,1,1974,2500702
5123,1,1975,2500702
5126,1,1992,2500702
5127,1,1991,2500702
5129,1,1987,2500702
5130,1,1986,2500702
5131,1,1985,2500702
5134,1,1984,2500702
5137,1,1316,2500702
5142,1,1310,2500702
5143,1,1308,2500702
5144,1,1306,2500702
5146,1,1311,2500702
5147,1,1309,2500702
5148,1,1302,2500702
5149,1,1314,2500702
5150,1,1264,2500702
5151,1,1263,2500702
5152,1,1313,2500702
5153,1,1315,2500702
5154,1,1954,2500702
5155,1,1953,2500702
5156,1,1978,2500702
5157,1,1262,2500702
5158,1,1956,2500702
5159,1,1951,2500702
5165,1,1258,2500702
5166,1,1260,2500702
5167,1,1191,2500702
5171,1,1299,2500702
5173,1,1303,2500702
5174,1,1300,2500702
5175,1,1256,2500702
5176,1,1301,2500702
5177,1,1261,2500702
5178,1,1254,2500702
5179,1,1255,2500702
5183,1,1259,2500702
5184,1,1945,2500702
5185,1,1196,2500702
5186,1,1190,2500702
5189,1,1195,2500702
5190,1,1193,2500702
5191,1,1189,2500702
5194,1,1194,2500702
5195,1,1192,2500702
5200,1,1252,2500702
5202,1,1253,2500702
5206,1,1988,2500702
5207,1,1989,2500702
5208,1,1952,2500702
5209,1,1955,2500702
5210,1,1304,2500702
5211,1,1305,2500702
5212,1,1307,2500702
5215,1,1990,2500702
5216,1,1995,2500702
5217,1,1961,2500703
5218,1,207120,2500703
5219,1,1982,2500703
5222,1,1972,2500703
5224,1,1957,2500703
5225,1,1973,2500703
5228,1,1958,2500703
5229,1,1968,2500703
5230,1,1960,2500703
5233,1,1969,2500703
5234,1,1967,2500703
5235,1,1962,2500703
5237,1,1983,2500703
5238,1,1981,2500703
5239,1,1970,2500703
5240,1,1963,2500703
5242,1,1980,2500703
5243,1,1964,2500703
5244,1,1948,2500703
5245,1,207140,2500703
5246,1,1979,2500703
5247,1,1965,2500703
5252,1,1947,2500703
5253,1,1946,2500703
5254,1,1959,2500703
5255,1,1950,2500703
5256,1,1949,2500703
5259,1,1185,2500703
5262,1,1945,2500703
5265,1,1942,2500703
5266,1,1172,2500703
5267,1,1944,2500703
5268,1,1941,2500703
5270,1,1188,2500703
5271,1,1171,2500703
5273,1,1187,2500703
5274,1,1943,2500703
5275,1,1939,2500703
5276,1,1940,2500703
5278,1,1180,2500703
5280,1,1918,2500703
5281,1,1184,2500703
5282,1,1170,2500703
5283,1,1169,2500703
5284,1,1168,2500703
5285,1,1922,2500703
5286,1,1919,2500703
5287,1,1182,2500703
5288,1,1181,2500703
5289,1,1173,2500703
5290,1,1174,2500703
5291,1,1176,2500703
5293,1,1179,2500703
5294,1,1921,2500703
5295,1,1920,2500703
5296,1,1183,2500703
5297,1,1178,2500703
5302,1,1152,2500703
5303,1,1151,2500703
5305,1,1154,2500703
5306,1,1153,2500703
5307,1,1150,2500703
5308,1,1149,2500703
5309,1,756,2500703
5310,1,1156,2500703
5311,1,1155,2500703
5312,1,1164,2500703
5313,1,1158,2500703
5314,1,1159,2500703
5316,1,1163,2500703
5317,1,1165,2500703
5318,1,1160,2500703
5319,1,1141,2500703
5320,1,1161,2500703
5322,1,1162,2500703
5323,1,1142,2500703
5324,1,1167,2500703
5326,1,1166,2500703
5329,1,1143,2500703
5330,1,1145,2500703
5331,1,1144,2500703
5332,1,1146,2500703
5333,1,1147,2500703
5334,1,1148,2500703
5337,1,1157,2500703
5338,1,1177,2500703
5339,1,1175,2500703
5340,1,1186,2500703
5341,1,1966,2500703
5342,1,1971,2500703
5343,1,1923,2500703
5344,1,1924,2500703
5345,1,1925,2500703
5346,1,1933,2500703
5347,1,1926,2500703
5348,1,1927,2500703
5349,1,1931,2500703
5350,1,1934,2500703
5351,1,1935,2500703
5352,1,1936,2500703
5353,1,1938,2500703
5354,1,1932,2500703
5355,1,1937,2500703
5356,1,1928,2500703
5357,1,1930,2500703
5358,1,1929,2500703
5359,1,391,2503303
5360,1,165,2503303
5363,1,356,2503303
5364,1,395,2503303
5366,1,401,2503303
5367,1,394,2503303
5368,1,402,2503303
5369,1,400,2503303
5371,1,387,2503303
5372,1,378,2503303
5373,1,376,2503303
5374,1,385,2503303
5375,1,162,2503303
5376,1,390,2503303
5377,1,363,2503303
5378,1,160,2503303
5379,1,393,2503303
5380,1,144,2503303
5381,1,359,2503303
5382,1,368,2503303
5384,1,361,2503303
5385,1,392,2503303
5386,1,389,2503303
5387,1,360,2503303
5388,1,381,2503303
5389,1,386,2503303
5390,1,167,2503303
5391,1,355,2503303
5392,1,358,2503303
5393,1,377,2503303
5395,1,382,2503303
5396,1,357,2503303
5398,1,380,2503303
5399,1,383,2503303
5400,1,384,2503303
5401,1,365,2503303
5402,1,369,2503303
5403,1,374,2503303
5404,1,158,2503303
5405,1,159,2503303
5406,1,375,2503303
5407,1,367,2503303
5408,1,354,2503303
5409,1,157,2503303
5412,1,364,2503303
5413,1,134,2503303
5414,1,140,2503303
5415,1,142,2503303
5416,1,370,2503303
5417,1,136,2503303
5418,1,131,2503303
5422,1,362,2503303
5423,1,133,2503303
5424,1,353,2503303
5425,1,130,2503303
5426,1,318,2503303
5428,1,137,2503303
5429,1,138,2503303
5430,1,141,2503303
5431,1,135,2503303
5432,1,146,2503303
5433,1,147,2503303
5434,1,151,2503303
5435,1,150,2503303
5436,1,139,2503303
5437,1,148,2503303
5438,1,145,2503303
5439,1,143,2503303
5440,1,185,2503303
5441,1,154,2503303
5442,1,149,2503303
5443,1,163,2503303
5444,1,156,2503303
5445,1,164,2503303
5446,1,161,2503303
5447,1,152,2503303
5448,1,153,2503303
5449,1,166,2503303
5450,1,155,2503303
5452,1,399,2503303
5453,1,397,2503303
5454,1,448,2503303
5456,1,494,2503303
5458,1,2641,2504903
5459,1,2643,2504903
5460,1,2666,2504903
5461,1,2665,2504903
5462,1,2675,2504903
5465,1,2684,2504903
5468,1,2682,2504903
5469,1,2683,2504903
5470,1,2680,2504903
5471,1,2677,2504903
5472,1,2707,2504903
5474,1,2660,2504903
5475,1,2661,2504903
5476,1,2681,2504903
5477,1,2679,2504903
5478,1,2678,2504903
5479,1,2705,2504903
5481,1,2638,2504903
5482,1,2642,2504903
5483,1,2663,2504903
5484,1,2662,2504903
5485,1,2664,2504903
5486,1,2676,2504903
5489,1,2636,2504903
5490,1,2639,2504903
5492,1,1911,2504903
5493,1,1914,2504903
5495,1,1915,2504903
5496,1,2637,2504903
5497,1,2644,2504903
5498,1,2645,2504903
5499,1,2667,2504903
5500,1,1912,2504903
5501,1,1916,2504903
5502,1,2640,2504903
5506,1,1910,2504903
5512,1,2712,2504903
5513,1,2715,2504903
5518,1,2710,2504903
5519,1,2711,2504903
5520,1,2714,2504903
5521,1,2716,2504903
5522,1,2717,2504903
5523,1,2708,2504903
5524,1,2709,2504903
5525,1,2702,2504903
5526,1,2724,2504903
5527,1,2726,2504903
5528,1,2727,2504903
5530,1,2695,2504903
5531,1,2706,2504903
5532,1,2697,2504903
5533,1,2699,2504903
5534,1,2701,2504903
5535,1,2718,2504903
5536,1,2723,2504903
5537,1,2725,2504903
5539,1,2696,2504903
5540,1,2700,2504903
5541,1,2704,2504903
5542,1,2719,2504903
5543,1,2722,2504903
5544,1,2721,2504903
5545,1,2694,2504903
5546,1,2698,2504903
5547,1,2703,2504903
5548,1,2720,2504903
5549,1,2713,2504903
5550,1,1913,2504903
5551,1,1917,2504903
5553,1,4601,2504800
5554,1,4602,2504800
5555,1,4748,2504800
5556,1,4749,2504800
5557,1,4730,2504800
5558,1,4731,2504800
5559,1,4729,2504800
5560,1,4719,2504800
5561,1,4770,2504800
5562,1,4775,2504800
5563,1,4774,2504800
5564,1,4772,2504800
5565,1,4613,2504800
5567,1,4782,2504800
5568,1,4769,2504800
5569,1,4771,2504800
5570,1,4603,2504800
5571,1,4604,2504800
5572,1,4728,2504800
5573,1,4722,2504800
5574,1,4763,2504800
5575,1,4751,2504800
5576,1,4724,2504800
5577,1,4725,2504800
5578,1,4732,2504800
5579,1,4608,2504800
5580,1,4733,2504800
5581,1,4609,2504800
5582,1,4734,2504800
5583,1,4752,2504800
5584,1,4753,2504800
5585,1,4767,2504800
5586,1,4756,2504800
5587,1,4757,2504800
5588,1,4758,2504800
5589,1,4765,2504800
5590,1,4619,2504800
5591,1,4616,2504800
5592,1,4611,2504800
5593,1,4612,2504800
5595,1,4610,2504800
5596,1,4618,2504800
5597,1,4773,2504800
5598,1,4777,2504800
5599,1,4779,2504800
5600,1,4781,2504800
5603,1,4780,2504800
5604,1,4742,2504800
5605,1,4741,2504800
5606,1,4606,2504800
5607,1,4607,2504800
5609,1,4617,2504800
5610,1,4754,2504800
5611,1,4755,2504800
5612,1,4760,2504800
5613,1,4776,2504800
5614,1,4737,2504800
5615,1,4903,2504800
5616,1,4909,2504800
5617,1,4739,2504800
5618,1,4738,2504800
5619,1,4744,2504800
5620,1,4750,2504800
5621,1,4720,2504800
5622,1,4747,2504800
5623,1,4721,2504800
5624,1,4787,2504800
5625,1,4736,2504800
5626,1,5002,2504800
5627,1,4902,2504800
5628,1,4905,2504800
5629,1,4913,2504800
5630,1,4915,2504800
5631,1,4919,2504800
5632,1,4918,2504800
5633,1,4914,2504800
5634,1,4904,2504800
5635,1,4916,2504800
5636,1,4907,2504800
5637,1,4910,2504800
5638,1,4908,2504800
5639,1,4901,2504800
5640,1,4911,2504800
5641,1,4920,2504800
5643,1,4912,2504800
5644,1,4917,2504800
5645,1,4906,2504800
5646,1,5009,2504800
5647,1,5005,2504800
5648,1,5011,2504800
5649,1,5001,2504800
5650,1,5007,2504800
5651,1,5003,2504800
5652,1,5008,2504800
5653,1,5010,2504800
5654,1,5004,2504800
5655,1,5006,2504800
5656,1,4723,2504800
5657,1,4726,2504800
5658,1,4727,2504800
5659,1,4761,2504800
5660,1,4764,2504800
5661,1,4745,2504800
5662,1,4735,2504800
5663,1,4783,2504800
5664,1,4759,2504800
5665,1,4768,2504800
5666,1,4740,2504800
5667,1,4762,2504800
5668,1,4743,2504800
5669,1,4746,2504800
5670,1,4766,2504800
5671,1,4778,2504800
5672,1,4784,2504800
5673,1,4785,2504800
5674,1,4786,2504800
5675,1,4788,2504800
5676,1,4789,2504800
5677,1,4790,2504800
5678,1,4791,2504800
5679,1,4792,2504800
5680,1,4793,2504800
5681,1,4795,2504800
5682,1,4794,2504800
5683,1,4313,2504500
5684,1,4314,2504500
5685,1,4324,2504500
5686,1,4295,2504500
5688,1,4262,2504500
5689,1,4270,2504500
5693,1,4329,2504500
5694,1,4257,2504500
5695,1,4328,2504500
5696,1,4283,2504500
5698,1,4363,2504500
5699,1,4373,2504500
5700,1,4330,2504500
5701,1,4333,2504500
5702,1,4292,2504500
5703,1,4307,2504500
5705,1,4362,2504500
5706,1,4258,2504500
5707,1,4284,2504500
5710,1,4309,2504500
5711,1,4311,2504500
5712,1,4282,2504500
5713,1,4320,2504500
5718,1,4310,2504500
5719,1,4281,2504500
5720,1,4319,2504500
5721,1,4323,2504500
5722,1,4326,2504500
5725,1,4325,2504500
5727,1,4279,2504500
5728,1,4287,2504500
5729,1,4316,2504500
5730,1,4317,2504500
5731,1,4321,2504500
5732,1,4322,2504500
5733,1,4327,2504500
5735,1,4312,2504500
5736,1,4278,2504500
5737,1,4291,2504500
5738,1,4286,2504500
5739,1,4367,2504500
5740,1,4368,2504500
5741,1,4275,2504500
5742,1,4290,2504500
5743,1,4272,2504500
5744,1,4274,2504500
5745,1,4365,2504500
5746,1,4370,2504500
5747,1,4366,2504500
5748,1,4308,2504500
5749,1,4371,2504500
5751,1,4375,2504500
5752,1,4331,2504500
5753,1,4332,2504500
5754,1,4271,2504500
5755,1,4369,2504500
5756,1,4293,2504500
5758,1,4364,2504500
5759,1,4372,2504500
5760,1,4264,2504500
5761,1,4296,2504500
5763,1,4376,2504500
5764,1,4374,2504500
5765,1,4261,2504500
5766,1,4294,2504500
5769,1,4250,2504500
5770,1,4251,2504500
5771,1,4259,2504500
5772,1,4334,2504500
5773,1,4336,2504500
5774,1,4335,2504500
5775,1,4280,2504500
5776,1,4256,2504500
5777,1,4263,2504500
5778,1,4277,2504500
5779,1,4276,2504500
5780,1,4273,2504500
5781,1,4266,2504500
5782,1,4267,2504500
5783,1,4265,2504500
5784,1,4285,2504500
5785,1,4289,2504500
5786,1,4298,2504500
5787,1,4252,2504500
5788,1,4301,2504500
5789,1,4260,2504500
5790,1,4288,2504500
5791,1,4255,2504500
5792,1,4305,2504500
5793,1,4303,2504500
5794,1,4253,2504500
5795,1,4304,2504500
5796,1,4306,2504500
5797,1,4318,2504500
5798,1,4297,2504500
5799,1,4254,2504500
5800,1,4315,2504500
5801,1,4299,2504500
5802,1,4300,2504500
5803,1,4302,2504500
5804,1,4268,2504500
5805,1,4269,2504500
5806,1,4248,2504301
5809,1,4070,2504301
5811,1,4426,2504301
5813,1,4390,2504301
5814,1,4072,2504301
5815,1,4435,2504301
5817,1,4391,2504301
5818,1,4389,2504301
5819,1,4357,2504301
5820,1,4074,2504301
5821,1,4342,2504301
5823,1,4414,2504301
5825,1,4415,2504301
5826,1,4416,2504301
5827,1,4440,2504301
5829,1,4436,2504301
5830,1,4337,2504301
5832,1,4075,2504301
5833,1,4340,2504301
5834,1,4441,2504301
5835,1,4431,2504301
5836,1,4410,2504301
5837,1,4421,2504301
5838,1,4430,2504301
5839,1,4417,2504301
5840,1,4438,2504301
5841,1,4439,2504301
5842,1,4432,2504301
5843,1,4433,2504301
5845,1,4358,2504301
5846,1,4338,2504301
5847,1,4347,2504301
5848,1,4377,2504301
5851,1,4420,2504301
5852,1,4418,2504301
5853,1,4427,2504301
5854,1,4429,2504301
5855,1,4437,2504301
5857,1,4346,2504301
5858,1,4345,2504301
5859,1,4352,2504301
5860,1,4422,2504301
5861,1,4348,2504301
5862,1,4354,2504301
5863,1,4353,2504301
5864,1,4419,2504301
5865,1,4425,2504301
5867,1,4428,2504301
5868,1,4344,2504301
5869,1,4343,2504301
5871,1,4350,2504301
5872,1,4349,2504301
5874,1,4424,2504301
5875,1,4423,2504301
5876,1,4351,2504301
5879,1,4249,2504301
5882,1,4356,2504301
5884,1,4361,2504301
5885,1,4360,2504301
5888,1,4359,2504301
5889,1,4247,2504301
5890,1,4355,2504301
5891,1,4245,2504301
5896,1,4241,2504301
5897,1,4244,2504301
5898,1,4246,2504301
5899,1,4243,2504301
5900,1,4341,2504301
5901,1,4242,2504301
5902,1,4339,2504301
5910,1,4073,2504301
5911,1,4071,2504301
5912,1,4220,2504301
5913,1,4434,2504301
5914,1,4158,2504302
5916,1,4145,2504302
5917,1,4149,2504302
5918,1,4224,2504302
5919,1,4225,2504302
5920,1,4223,2504302
5924,1,4222,2504302
5925,1,4221,2504302
5927,1,4207,2504302
5929,1,4182,2504302
5930,1,4177,2504302
5931,1,4155,2504302
5932,1,4212,2504302
5933,1,4208,2504302
5934,1,4227,2504302
5935,1,4226,2504302
5937,1,4168,2504302
5938,1,4178,2504302
5939,1,4204,2504302
5940,1,4229,2504302
5941,1,4230,2504302
5942,1,4231,2504302
5943,1,4213,2504302
5944,1,4228,2504302
5946,1,4205,2504302
5947,1,4206,2504302
5948,1,4152,2504302
5949,1,4199,2504302
5950,1,4202,2504302
5951,1,4203,2504302
5952,1,4176,2504302
5953,1,4200,2504302
5955,1,4150,2504302
5956,1,4151,2504302
5957,1,4198,2504302
5958,1,4201,2504302
5959,1,4179,2504302
5960,1,4159,2504302
5962,1,4173,2504302
5963,1,4171,2504302
5964,1,4148,2504302
5965,1,4172,2504302
5966,1,4160,2504302
5967,1,4157,2504302
5969,1,4140,2504302
5970,1,4146,2504302
5971,1,4147,2504302
5972,1,4153,2504302
5974,1,4141,2504302
5975,1,4142,2504302
5976,1,4154,2504302
5977,1,4166,2504302
5978,1,4143,2504302
5979,1,4170,2504302
5980,1,4167,2504302
5981,1,4144,2504302
5986,1,4210,2504302
5987,1,4188,2504302
5988,1,4181,2504302
5989,1,4217,2504302
5990,1,4218,2504302
5991,1,4209,2504302
5992,1,4216,2504302
5993,1,4162,2504302
5994,1,4163,2504302
5995,1,4164,2504302
5996,1,4156,2504302
5997,1,4174,2504302
5998,1,4175,2504302
5999,1,4180,2504302
6000,1,4161,2504302
6001,1,4187,2504302
6002,1,4189,2504302
6003,1,4191,2504302
6004,1,4185,2504302
6005,1,4169,2504302
6006,1,4190,2504302
6007,1,4192,2504302
6008,1,4194,2504302
6009,1,4193,2504302
6010,1,4165,2504302
6011,1,4220,2504302
6012,1,4219,2504302
6013,1,4186,2504302
6014,1,4184,2504302
6015,1,4183,2504302
6016,1,4215,2504302
6017,1,4214,2504302
6018,1,4195,2504302
6019,1,4196,2504302
6020,1,4197,2504302
6021,1,4211,2504302
6022,1,4109,2504200
6024,1,4236,2504200
6026,1,4235,2504200
6028,1,4237,2504200
6029,1,4240,2504200
6030,1,4238,2504200
6033,1,4233,2504200
6034,1,4234,2504200
6035,1,4232,2504200
6040,1,4137,2504200
6041,1,4076,2504200
6043,1,4093,2504200
6051,1,4087,2504200
6052,1,4088,2504200
6054,1,4091,2504200
6055,1,4381,2504200
6056,1,4094,2504200
6057,1,4099,2504200
6059,1,4102,2504200
6060,1,4096,2504200
6061,1,4097,2504200
6062,1,4104,2504200
6063,1,4100,2504200
6064,1,4380,2504200
6065,1,4078,2504200
6066,1,4103,2504200
6067,1,4095,2504200
6068,1,4105,2504200
6069,1,4382,2504200
6070,1,4379,2504200
6071,1,4092,2504200
6072,1,4112,2504200
6076,1,4082,2504200
6079,1,4378,2504200
6080,1,4086,2504200
6081,1,4085,2504200
6082,1,4077,2504200
6083,1,4107,2504200
6084,1,4122,2504200
6086,1,4083,2504200
6087,1,4084,2504200
6088,1,4081,2504200
6089,1,4089,2504200
6090,1,4101,2504200
6091,1,4120,2504200
6092,1,4121,2504200
6093,1,4123,2504200
6094,1,4127,2504200
6095,1,4079,2504200
6097,1,4111,2504200
6098,1,4116,2504200
6099,1,4106,2504200
6100,1,4119,2504200
6101,1,4136,2504200
6102,1,4124,2504200
6103,1,4125,2504200
6104,1,4128,2504200
6105,1,208028,2504200
6107,1,4117,2504200
6108,1,4118,2504200
6109,1,4108,2504200
6110,1,4115,2504200
6112,1,4135,2504200
6113,1,4129,2504200
6114,1,4110,2504200
6115,1,4114,2504200
6116,1,4131,2504200
6117,1,4130,2504200
6118,1,208027,2504200
6120,1,208083,2504200
6121,1,4138,2504200
6122,1,4133,2504200
6123,1,4139,2504200
6124,1,208030,2504200
6125,1,4126,2504200
6127,1,4132,2504200
6128,1,4134,2504200
6129,1,4098,2504200
6130,1,4113,2504200
6131,1,4239,2504200
6132,1,4090,2504200
6133,1,4080,2504200
6139,1,1656,2503601
6140,1,208454,2503601
6141,1,2462,2503601
6142,1,2461,2503601
6145,1,2394,2503601
6149,1,2396,2503601
6150,1,2459,2503601
6151,1,2460,2503601
6152,1,2421,2503601
6156,1,2424,2503601
6158,1,2425,2503601
6160,1,1658,2503601
6161,1,2423,2503601
6162,1,1662,2503601
6163,1,2418,2503601
6164,1,1657,2503601
6165,1,1660,2503601
6167,1,1650,2503601
6168,1,1654,2503601
6171,1,1653,2503601
6172,1,1663,2503601
6173,1,1716,2503601
6174,1,1645,2503601
6175,1,1651,2503601
6176,1,1661,2503601
6179,1,1644,2503601
6180,1,1646,2503601
6181,1,1648,2503601
6182,1,1649,2503601
6184,1,1659,2503601
6191,1,1647,2503601
6194,1,2392,2503601
6197,1,2390,2503601
6199,1,2387,2503601
6201,1,2388,2503601
6202,1,2391,2503601
6204,1,2347,2503601
6205,1,2346,2503601
6206,1,2393,2503601
6207,1,2348,2503601
6208,1,2356,2503601
6209,1,2357,2503601
6210,1,2395,2503601
6211,1,2349,2503601
6212,1,2358,2503601
6213,1,2359,2503601
6214,1,2367,2503601
6215,1,2355,2503601
6216,1,2360,2503601
6217,1,2363,2503601
6218,1,2364,2503601
6219,1,1673,2503601
6220,1,2456,2503601
6221,1,2365,2503601
6222,1,2354,2503601
6223,1,2361,2503601
6224,1,2458,2503601
6225,1,1671,2503601
6226,1,2457,2503601
6227,1,2353,2503601
6228,1,2362,2503601
6229,1,2417,2503601
6230,1,2352,2503601
6231,1,2419,2503601
6232,1,2422,2503601
6233,1,1655,2503601
6234,1,1670,2503601
6235,1,1652,2503601
6236,1,1668,2503601
6238,1,2366,2503601
6239,1,2389,2503601
6240,1,1672,2503601
6241,1,1669,2503601
6242,1,2351,2503601
6243,1,2350,2503601
6244,1,2420,2503601
6249,1,3030,2500304
6250,1,208015,2500304
6251,1,208451,2500304
6253,1,2759,2500304
6257,1,2416,2500304
6258,1,2410,2500304
6260,1,2406,2500304
6262,1,2407,2500304
6263,1,2405,2500304
6266,1,2408,2500304
6267,1,2409,2500304
6269,1,3045,2500304
6272,1,3042,2500304
6273,1,3006,2500304
6274,1,2403,2500304
6275,1,3043,2500304
6276,1,2414,2500304
6277,1,2799,2500304
6278,1,2402,2500304
6279,1,2404,2500304
6280,1,2415,2500304
6281,1,2413,2500304
6282,1,2411,2500304
6283,1,3039,2500304
6284,1,2401,2500304
6285,1,2412,2500304
6286,1,3029,2500304
6287,1,3040,2500304
6288,1,3041,2500304
6289,1,3038,2500304
6291,1,3032,2500304
6292,1,3031,2500304
6293,1,3027,2500304
6294,1,3037,2500304
6295,1,3036,2500304
6296,1,3024,2500304
6297,1,2840,2500304
6298,1,3033,2500304
6299,1,2785,2500304
6300,1,3044,2500304
6301,1,5650,2500304
6303,1,2852,2500304
6305,1,2877,2500304
6306,1,2867,2500304
6310,1,2856,2500304
6311,1,2913,2500304
6312,1,2844,2500304
6313,1,2876,2500304
6315,1,2868,2500304
6317,1,2871,2500304
6319,1,2397,2500304
6322,1,3010,2500304
6325,1,2887,2500304
6326,1,2912,2500304
6327,1,2869,2500304
6328,1,2906,2500304
6329,1,2903,2500304
6330,1,2872,2500304
6331,1,2398,2500304
6333,1,3025,2500304
6334,1,3026,2500304
6336,1,2882,2500304
6337,1,2933,2500304
6338,1,2914,2500304
6339,1,2901,2500304
6340,1,2900,2500304
6341,1,2904,2500304
6342,1,2905,2500304
6343,1,2870,2500304
6345,1,2399,2500304
6348,1,2932,2500304
6349,1,2929,2500304
6350,1,2902,2500304
6351,1,2908,2500304
6352,1,2898,2500304
6355,1,2400,2500304
6357,1,2798,2500304
6358,1,2837,2500304
6359,1,2796,2500304
6360,1,2938,2500304
6361,1,2927,2500304
6362,1,2930,2500304
6363,1,2897,2500304
6364,1,2784,2500304
6365,1,2911,2500304
6366,1,2918,2500304
6367,1,2934,2500304
6368,1,2892,2500304
6370,1,2928,2500304
6371,1,2910,2500304
6372,1,2758,2500304
6373,1,2919,2500304
6374,1,2783,2500304
6375,1,2920,2500304
6376,1,2921,2500304
6377,1,2896,2500304
6378,1,2931,2500304
6379,1,2838,2500304
6380,1,2923,2500304
6381,1,2922,2500304
6382,1,2895,2500304
6383,1,2909,2500304
6384,1,2893,2500304
6385,1,2907,2500304
6386,1,2915,2500304
6387,1,2839,2500304
6388,1,2926,2500304
6389,1,2894,2500304
6390,1,2899,2500304
6391,1,2916,2500304
6392,1,2925,2500304
6393,1,2917,2500304
6394,1,2924,2500304
6395,1,2935,2500304
6396,1,2936,2500304
6397,1,3047,2500304
6398,1,208715,4400400
6399,1,208948,4400400
6400,1,208714,4400400
6401,1,208949,4400400
6402,1,208966,4400400
6403,1,208926,4400400
6404,1,208950,4400400
6405,1,208951,4400400
6407,1,208988,4400400
6408,1,208979,4400400
6409,1,208978,4400400
6410,1,208914,4400400
6411,1,208960,4400400
6412,1,208957,4400400
6414,1,208965,4400400
6415,1,208986,4400400
6416,1,208930,4400400
6417,1,208932,4400400
6418,1,208937,4400400
6419,1,208956,4400400
6420,1,208908,4400400
6421,1,208958,4400400
6422,1,208901,4400400
6424,1,208904,4400400
6425,1,208985,4400400
6426,1,208983,4400400
6427,1,208980,4400400
6428,1,208931,4400400
6429,1,208925,4400400
6430,1,208959,4400400
6431,1,208902,4400400
6432,1,208984,4400400
6433,1,208903,4400400
6434,1,208933,4400400
6435,1,208934,4400400
6436,1,208915,4400400
6437,1,208938,4400400
6438,1,208955,4400400
6439,1,208967,4400400
6440,1,208947,4400400
6441,1,208929,4400400
6442,1,208936,4400400
6443,1,208917,4400400
6444,1,208913,4400400
6445,1,208916,4400400
6446,1,208946,4400400
6447,1,208907,4400400
6448,1,208928,4400400
6449,1,208906,4400400
6450,1,208954,4400400
6451,1,208963,4400400
6452,1,208935,4400400
6453,1,208909,4400400
6454,1,208912,4400400
6455,1,208945,4400400
6456,1,208924,4400400
6457,1,208970,4400400
6458,1,208964,4400400
6459,1,208910,4400400
6460,1,208923,4400400
6461,1,208905,4400400
6462,1,208911,4400400
6463,1,208918,4400400
6464,1,208922,4400400
6465,1,208972,4400400
6466,1,208968,4400400
6467,1,208943,4400400
6468,1,208921,4400400
6469,1,208992,4400400
6470,1,208942,4400400
6471,1,208920,4400400
6472,1,208941,4400400
6473,1,208952,4400400
6474,1,208939,4400400
6475,1,208919,4400400
6476,1,208927,4400400
6477,1,208940,4400400
6478,1,208944,4400400
6479,1,208953,4400400
6480,1,208969,4400400
6481,1,208961,4400400
6482,1,208962,4400400
6483,1,208971,4400400
6484,1,208973,4400400
6485,1,208974,4400400
6486,1,208975,4400400
6487,1,208976,4400400
6488,1,208977,4400400
6489,1,208987,4400400
6490,1,208981,4400400
6491,1,208982,4400400
6492,1,208989,4400400
6493,1,208990,4400400
6494,1,208991,4400400
6499,1,208761,4400201
6500,1,208747,4400201
6501,1,208799,4400201
6502,1,208796,4400201
6503,1,208748,4400201
6504,1,208821,4400201
6505,1,208794,4400201
6506,1,208795,4400201
6507,1,208759,4400201
6508,1,208760,4400201
6509,1,208800,4400201
6510,1,208798,4400201
6511,1,208797,4400201
6512,1,208792,4400201
6513,1,208789,4400201
6514,1,208793,4400201
6517,1,208791,4400201
6518,1,208745,4400201
6521,1,208749,4400201
6522,1,208762,4400201
6523,1,208764,4400201
6524,1,208788,4400201
6525,1,208790,4400201
6526,1,208773,4400201
6527,1,208754,4400201
6528,1,208757,4400201
6529,1,208763,4400201
6530,1,208722,4400201
6531,1,208751,4400201
6532,1,208755,4400201
6533,1,208750,4400201
6534,1,208810,4400201
6535,1,208753,4400201
6536,1,208752,4400201
6537,1,208813,4400201
6538,1,208814,4400201
6539,1,208811,4400201
6540,1,208809,4400201
6541,1,208807,4400201
6542,1,208808,4400201
6543,1,208805,4400201
6544,1,208804,4400201
6545,1,208817,4400201
6546,1,208806,4400201
6547,1,208802,4400201
6548,1,208730,4400201
6549,1,208803,4400201
6550,1,208819,4400201
6551,1,208816,4400201
6552,1,208801,4400201
6553,1,208787,4400201
6554,1,208729,4400201
6555,1,208772,4400201
6556,1,208770,4400201
6557,1,208766,4400201
6558,1,208769,4400201
6559,1,208771,4400201
6560,1,208774,4400201
6561,1,208767,4400201
6562,1,208781,4400201
6563,1,208705,4400201
