geography,id,HH_control,HH_result,HH_diff
TAZ,208338,417.0,371,-46.0
TAZ,208339,294.0,274,-20.0
TAZ,208340,577.0,537,-40.0
TAZ,208341,378.0,352,-26.0
TAZ,208342,902.0,839,-63.0
TAZ,208343,679.0,632,-47.0
TAZ,208344,255.0,238,-17.0
TAZ,208345,312.0,290,-22.0
TAZ,208346,654.0,608,-46.0
TAZ,208347,326.0,303,-23.0
TAZ,208348,486.0,482,-4.0
TAZ,208349,328.0,326,-2.0
TAZ,208350,564.0,560,-4.0
TAZ,208351,475.0,472,-3.0
TAZ,208352,304.0,302,-2.0
TAZ,208353,251.0,249,-2.0
TAZ,208354,119.0,119,0.0
TAZ,208355,349.0,325,-24.0
TAZ,208356,677.0,672,-5.0
TAZ,208357,434.0,431,-3.0
TAZ,208358,494.0,460,-34.0
TAZ,208359,603.0,561,-42.0
TAZ,208360,537.0,500,-37.0
TAZ,208361,594.0,590,-4.0
TAZ,208362,549.0,545,-4.0
TAZ,208363,323.0,321,-2.0
TAZ,208364,810.0,804,-6.0
TAZ,208365,478.0,475,-3.0
TAZ,208366,817.0,811,-6.0
TAZ,208367,453.0,450,-3.0
TAZ,208368,424.0,421,-3.0
TAZ,208369,434.0,431,-3.0
TAZ,208370,389.0,386,-3.0
TAZ,208371,537.0,533,-4.0
TAZ,208372,558.0,519,-39.0
TAZ,208373,1025.0,953,-72.0
TAZ,208374,696.0,647,-49.0
TAZ,208375,615.0,610,-5.0
TAZ,208376,543.0,539,-4.0
TAZ,208377,283.0,281,-2.0
TAZ,208378,499.0,495,-4.0
TAZ,208379,388.0,385,-3.0
TAZ,208380,705.0,656,-49.0
TAZ,208381,424.0,421,-3.0
TAZ,208382,566.0,562,-4.0
TAZ,208383,366.0,363,-3.0
TAZ,208384,481.0,478,-3.0
TAZ,208385,305.0,303,-2.0
TAZ,208386,782.0,776,-6.0
TAZ,208387,441.0,438,-3.0
TAZ,208388,254.0,237,-17.0
TAZ,208389,436.0,406,-30.0
TAZ,208390,529.0,525,-4.0
TAZ,208391,569.0,506,-63.0
TAZ,208392,641.0,636,-5.0
TAZ,208393,662.0,657,-5.0
TAZ,208394,412.0,409,-3.0
TAZ,208395,440.0,437,-3.0
TAZ,208396,420.0,417,-3.0
TAZ,208397,615.0,610,-5.0
TAZ,208398,446.0,443,-3.0
TAZ,208399,427.0,397,-30.0
TAZ,208400,486.0,452,-34.0
TAZ,208401,707.0,658,-49.0
TAZ,208402,873.0,812,-61.0
TAZ,208403,573.0,533,-40.0
TAZ,208404,418.0,389,-29.0
TAZ,208405,698.0,649,-49.0
TAZ,208406,655.0,609,-46.0
TAZ,208407,572.0,532,-40.0
TAZ,208408,1035.0,962,-73.0
TAZ,208409,1409.0,1310,-99.0
TAZ,208410,1231.0,1145,-86.0
TAZ,208411,436.0,406,-30.0
TAZ,208412,626.0,582,-44.0
TAZ,208413,853.0,793,-60.0
TAZ,208414,538.0,501,-37.0
TAZ,208415,1005.0,935,-70.0
TAZ,208416,633.0,589,-44.0
TAZ,208417,1129.0,1050,-79.0
TAZ,208418,490.0,456,-34.0
TAZ,208419,575.0,535,-40.0
TAZ,208420,605.0,563,-42.0
TAZ,208421,255.0,227,-28.0
TAZ,208422,380.0,338,-42.0
TAZ,208423,315.0,280,-35.0
TAZ,208424,962.0,1750,788.0
TAZ,208425,243.0,226,-17.0
TAZ,208426,290.0,258,-32.0
TAZ,208427,322.0,300,-22.0
TAZ,208428,216.0,201,-15.0
TAZ,208429,327.0,304,-23.0
TAZ,208430,322.0,300,-22.0
TAZ,208431,419.0,390,-29.0
TAZ,208432,296.0,276,-20.0
TAZ,208433,210.0,196,-14.0
TAZ,208434,464.0,432,-32.0
TAZ,208435,552.0,514,-38.0
TAZ,208436,274.0,255,-19.0
TAZ,208437,401.0,373,-28.0
TAZ,208438,372.0,346,-26.0
TAZ,208439,264.0,246,-18.0
TAZ,208440,276.0,257,-19.0
TAZ,208441,298.0,277,-21.0
TAZ,208442,317.0,295,-22.0
TAZ,208443,312.0,290,-22.0
TAZ,208444,372.0,346,-26.0
TAZ,208445,1094.0,1044,-50.0
TAZ,208446,969.0,925,-44.0
TAZ,208447,549.0,524,-25.0
TAZ,208448,413.0,394,-19.0
TAZ,208449,687.0,656,-31.0
TAZ,208450,368.0,351,-17.0
TAZ,208451,644.0,1246,602.0
TAZ,208452,575.0,549,-26.0
TAZ,208453,759.0,724,-35.0
TAZ,208454,801.0,1529,728.0
TAZ,208455,405.0,377,-28.0
TAZ,208456,476.0,454,-22.0
TAZ,208457,1102.0,1025,-77.0
TAZ,208458,1312.0,1220,-92.0
TAZ,208459,349.0,333,-16.0
TAZ,208460,283.0,270,-13.0
TAZ,208461,437.0,417,-20.0
TAZ,208462,417.0,398,-19.0
TAZ,208463,235.0,225,-10.0
TAZ,208464,721.0,688,-33.0
TAZ,208465,251.0,240,-11.0
TAZ,208466,612.0,584,-28.0
TAZ,208467,610.0,582,-28.0
TAZ,208468,388.0,371,-17.0
TAZ,208469,694.0,662,-32.0
TAZ,208470,595.0,568,-27.0
TAZ,208471,670.0,640,-30.0
TAZ,208472,599.0,572,-27.0
TAZ,208473,494.0,472,-22.0
TAZ,208474,285.0,272,-13.0
TAZ,208475,296.0,283,-13.0
TAZ,208476,479.0,457,-22.0
TAZ,208477,659.0,629,-30.0
TAZ,208478,359.0,343,-16.0
TAZ,208479,396.0,378,-18.0
TAZ,208480,396.0,378,-18.0
TAZ,208481,386.0,369,-17.0
TAZ,208482,331.0,316,-15.0
TAZ,208483,638.0,609,-29.0
TAZ,208484,739.0,705,-34.0
TAZ,208485,392.0,374,-18.0
TAZ,208486,413.0,394,-19.0
TAZ,208487,456.0,435,-21.0
TAZ,208488,333.0,318,-15.0
TAZ,208489,553.0,528,-25.0
TAZ,208490,413.0,394,-19.0
TAZ,208491,290.0,277,-13.0
TAZ,208492,420.0,401,-19.0
TAZ,208493,292.0,279,-13.0
TAZ,208494,534.0,510,-24.0
TAZ,208495,403.0,385,-18.0
TAZ,208496,860.0,800,-60.0
TAZ,208497,590.0,549,-41.0
TAZ,208498,613.0,570,-43.0
TAZ,208499,433.0,413,-20.0
TAZ,208601,445.0,407,-38.0
TAZ,208602,416.0,381,-35.0
TAZ,208603,712.0,652,-60.0
TAZ,208604,489.0,448,-41.0
TAZ,208605,538.0,493,-45.0
TAZ,208606,665.0,609,-56.0
TAZ,208607,726.0,664,-62.0
TAZ,208608,648.0,593,-55.0
TAZ,208609,569.0,521,-48.0
TAZ,208610,614.0,562,-52.0
TAZ,208611,523.0,479,-44.0
TAZ,208612,338.0,310,-28.0
TAZ,208613,587.0,537,-50.0
TAZ,208614,554.0,507,-47.0
TAZ,208615,618.0,566,-52.0
TAZ,208616,350.0,321,-29.0
TAZ,208617,509.0,466,-43.0
TAZ,208618,1021.0,934,-87.0
TAZ,208619,594.0,544,-50.0
TAZ,208620,1316.0,1204,-112.0
TAZ,208621,689.0,631,-58.0
TAZ,208622,116.0,107,-9.0
TAZ,208623,402.0,368,-34.0
TAZ,208624,510.0,467,-43.0
TAZ,208625,448.0,410,-38.0
TAZ,208626,393.0,360,-33.0
TAZ,208627,714.0,653,-61.0
TAZ,208628,439.0,402,-37.0
TAZ,208629,435.0,398,-37.0
TAZ,208630,904.0,827,-77.0
TAZ,208631,367.0,336,-31.0
TAZ,208632,424.0,388,-36.0
TAZ,208633,465.0,426,-39.0
TAZ,208634,526.0,482,-44.0
TAZ,208635,327.0,300,-27.0
TAZ,208636,454.0,416,-38.0
TAZ,208637,242.0,222,-20.0
TAZ,208638,905.0,828,-77.0
TAZ,208701,784.0,742,-42.0
TAZ,208702,1258.0,1190,-68.0
TAZ,208703,437.0,414,-23.0
TAZ,208704,1022.0,967,-55.0
TAZ,208705,760.0,719,-41.0
TAZ,208706,1159.0,1096,-63.0
TAZ,208707,532.0,504,-28.0
TAZ,208708,861.0,815,-46.0
TAZ,208709,622.0,589,-33.0
TAZ,208710,281.0,266,-15.0
TAZ,208711,1420.0,2698,1278.0
TAZ,208712,957.0,905,-52.0
TAZ,208713,875.0,828,-47.0
TAZ,208714,1334.0,2519,1185.0
TAZ,208715,1562.0,2949,1387.0
TAZ,208716,980.0,927,-53.0
TAZ,208717,888.0,840,-48.0
TAZ,208718,1375.0,1301,-74.0
TAZ,208719,942.0,891,-51.0
TAZ,208720,1347.0,1274,-73.0
TAZ,208721,947.0,896,-51.0
TAZ,208722,209.0,198,-11.0
TAZ,208723,176.0,167,-9.0
TAZ,208724,468.0,443,-25.0
TAZ,208725,1382.0,1307,-75.0
TAZ,208726,1142.0,1080,-62.0
TAZ,208727,486.0,460,-26.0
TAZ,208728,1529.0,1446,-83.0
TAZ,208729,178.0,169,-9.0
TAZ,208730,241.0,228,-13.0
TAZ,208731,330.0,313,-17.0
TAZ,208732,352.0,333,-19.0
TAZ,208733,342.0,324,-18.0
TAZ,208734,1222.0,1156,-66.0
TAZ,208735,683.0,646,-37.0
TAZ,208736,434.0,411,-23.0
TAZ,208737,262.0,248,-14.0
TAZ,208738,346.0,328,-18.0
TAZ,208739,260.0,246,-14.0
TAZ,208740,1128.0,1067,-61.0
TAZ,208741,755.0,714,-41.0
TAZ,208742,910.0,861,-49.0
TAZ,208743,881.0,833,-48.0
TAZ,208744,354.0,335,-19.0
TAZ,208745,746.0,706,-40.0
TAZ,208746,298.0,282,-16.0
TAZ,208747,764.0,723,-41.0
TAZ,208748,1050.0,993,-57.0
TAZ,208749,590.0,558,-32.0
TAZ,208750,836.0,791,-45.0
TAZ,208751,851.0,805,-46.0
TAZ,208752,348.0,330,-18.0
TAZ,208753,969.0,917,-52.0
TAZ,208754,300.0,284,-16.0
TAZ,208755,639.0,605,-34.0
TAZ,208756,423.0,400,-23.0
TAZ,208757,360.0,341,-19.0
TAZ,208758,663.0,627,-36.0
TAZ,208759,592.0,560,-32.0
TAZ,208760,746.0,706,-40.0
TAZ,208761,764.0,723,-41.0
TAZ,208762,594.0,562,-32.0
TAZ,208763,153.0,145,-8.0
TAZ,208764,603.0,571,-32.0
TAZ,208765,673.0,637,-36.0
TAZ,208766,526.0,966,440.0
TAZ,208767,146.0,139,-7.0
TAZ,208768,105.0,100,-5.0
TAZ,208769,250.0,237,-13.0
TAZ,208770,311.0,295,-16.0
TAZ,208771,888.0,840,-48.0
TAZ,208772,280.0,265,-15.0
TAZ,208773,266.0,252,-14.0
TAZ,208774,1008.0,954,-54.0
TAZ,208775,396.0,375,-21.0
TAZ,208776,839.0,794,-45.0
TAZ,208777,752.0,712,-40.0
TAZ,208778,583.0,552,-31.0
TAZ,208779,931.0,881,-50.0
TAZ,208780,888.0,840,-48.0
TAZ,208781,664.0,628,-36.0
TAZ,208782,336.0,318,-18.0
TAZ,208783,499.0,472,-27.0
TAZ,208784,591.0,1085,494.0
TAZ,208785,259.0,245,-14.0
TAZ,208786,584.0,553,-31.0
TAZ,208787,344.0,632,288.0
TAZ,208788,205.0,194,-11.0
TAZ,208789,226.0,214,-12.0
TAZ,208790,191.0,181,-10.0
TAZ,208791,216.0,205,-11.0
TAZ,208792,521.0,493,-28.0
TAZ,208793,649.0,614,-35.0
TAZ,208794,786.0,744,-42.0
TAZ,208795,547.0,518,-29.0
TAZ,208796,642.0,608,-34.0
TAZ,208797,365.0,346,-19.0
TAZ,208798,257.0,243,-14.0
TAZ,208799,891.0,843,-48.0
TAZ,208800,778.0,736,-42.0
TAZ,208801,264.0,250,-14.0
TAZ,208802,143.0,136,-7.0
TAZ,208803,260.0,246,-14.0
TAZ,208804,180.0,171,-9.0
TAZ,208805,635.0,601,-34.0
TAZ,208806,184.0,174,-10.0
TAZ,208807,419.0,397,-22.0
TAZ,208808,471.0,446,-25.0
TAZ,208809,383.0,363,-20.0
TAZ,208810,1355.0,1282,-73.0
TAZ,208811,235.0,223,-12.0
TAZ,208812,954.0,903,-51.0
TAZ,208813,716.0,677,-39.0
TAZ,208814,483.0,457,-26.0
TAZ,208815,466.0,441,-25.0
TAZ,208816,891.0,843,-48.0
TAZ,208817,408.0,386,-22.0
TAZ,208818,488.0,462,-26.0
TAZ,208819,195.0,185,-10.0
TAZ,208820,312.0,295,-17.0
TAZ,208821,529.0,501,-28.0
TAZ,208822,1039.0,983,-56.0
TAZ,208901,493.0,465,-28.0
TAZ,208902,561.0,529,-32.0
TAZ,208903,718.0,677,-41.0
TAZ,208904,868.0,818,-50.0
TAZ,208905,538.0,507,-31.0
TAZ,208906,670.0,632,-38.0
TAZ,208907,1323.0,1247,-76.0
TAZ,208908,1157.0,1090,-67.0
TAZ,208909,1317.0,1241,-76.0
TAZ,208910,662.0,624,-38.0
TAZ,208911,182.0,172,-10.0
TAZ,208912,250.0,236,-14.0
TAZ,208913,350.0,330,-20.0
TAZ,208914,1297.0,1222,-75.0
TAZ,208915,1060.0,999,-61.0
TAZ,208916,143.0,135,-8.0
TAZ,208917,1013.0,955,-58.0
TAZ,208918,181.0,171,-10.0
TAZ,208919,534.0,503,-31.0
TAZ,208920,121.0,114,-7.0
TAZ,208921,101.0,96,-5.0
TAZ,208922,177.0,167,-10.0
TAZ,208923,974.0,918,-56.0
TAZ,208924,573.0,540,-33.0
TAZ,208925,725.0,683,-42.0
TAZ,208926,437.0,412,-25.0
TAZ,208927,592.0,558,-34.0
TAZ,208928,769.0,725,-44.0
TAZ,208929,752.0,709,-43.0
TAZ,208930,402.0,379,-23.0
TAZ,208931,814.0,767,-47.0
TAZ,208932,591.0,557,-34.0
TAZ,208933,577.0,544,-33.0
TAZ,208934,469.0,442,-27.0
TAZ,208935,793.0,747,-46.0
TAZ,208936,495.0,467,-28.0
TAZ,208937,557.0,525,-32.0
TAZ,208938,617.0,582,-35.0
TAZ,208939,545.0,514,-31.0
TAZ,208940,263.0,248,-15.0
TAZ,208941,379.0,357,-22.0
TAZ,208942,18.0,17,-1.0
TAZ,208943,267.0,252,-15.0
TAZ,208944,68.0,65,-3.0
TAZ,208945,151.0,143,-8.0
TAZ,208946,872.0,822,-50.0
TAZ,208947,544.0,513,-31.0
TAZ,208948,1486.0,1400,-86.0
TAZ,208949,428.0,809,381.0
TAZ,208950,1595.0,1503,-92.0
TAZ,208951,601.0,1136,535.0
TAZ,208952,1321.0,1245,-76.0
TAZ,208953,881.0,830,-51.0
TAZ,208954,1494.0,1408,-86.0
TAZ,208955,1648.0,1553,-95.0
TAZ,208956,536.0,505,-31.0
TAZ,208957,1173.0,1105,-68.0
TAZ,208958,1037.0,977,-60.0
TAZ,208959,605.0,570,-35.0
TAZ,208960,883.0,832,-51.0
TAZ,208961,1160.0,1093,-67.0
TAZ,208962,1382.0,1302,-80.0
TAZ,208963,595.0,561,-34.0
TAZ,208964,368.0,347,-21.0
TAZ,208965,556.0,524,-32.0
TAZ,208966,1412.0,1330,-82.0
TAZ,208967,408.0,385,-23.0
TAZ,208968,476.0,449,-27.0
TAZ,208969,947.0,892,-55.0
TAZ,208970,759.0,715,-44.0
TAZ,208971,365.0,344,-21.0
TAZ,208972,565.0,533,-32.0
TAZ,208973,299.0,282,-17.0
TAZ,208974,711.0,670,-41.0
TAZ,208975,768.0,724,-44.0
TAZ,208976,1036.0,976,-60.0
TAZ,208977,673.0,634,-39.0
TAZ,208978,634.0,598,-36.0
TAZ,208979,297.0,280,-17.0
TAZ,208980,596.0,562,-34.0
TAZ,208981,927.0,874,-53.0
TAZ,208982,966.0,910,-56.0
TAZ,208983,867.0,817,-50.0
TAZ,208984,508.0,479,-29.0
TAZ,208985,1643.0,1548,-95.0
TAZ,208986,449.0,423,-26.0
TAZ,208987,1636.0,1541,-95.0
TAZ,208988,433.0,408,-25.0
TAZ,208989,818.0,771,-47.0
TAZ,208990,454.0,428,-26.0
TAZ,208991,758.0,714,-44.0
TAZ,208992,517.0,487,-30.0
TAZ,5662,27.0,25,-2.0
