OID_,id,taz,type,town,state,town_state,mpo,in_brmpo,subregion,sector,FID_PUMAs,statefp10,pumace10,geoid10,aland10,awater10,state10,puma10,Shape_Length,Shape_Area
5739,988,3868,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,1921.40698,207836.8978
5740,989,3869,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,3296.684288,414758.55
5741,1026,3870,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,40,25,3400,2503400,63680698,1010344,25,3400,3953.303832,795858.0004
5742,1563,3871,I,FRAMINGHAM,MA,"FRAMINGHAM,MA",BRMPO,1,METROWEST,West,39,25,504,2500504,157623557,9595457,25,504,7062.409932,1838382.435
5743,980,3874,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,4204.175234,574342.5444
5744,1568,3892,I,FRAMINGHAM,MA,"FRAMINGHAM,MA",BRMPO,1,METROWEST,West,39,25,504,2500504,157623557,9595457,25,504,4432.955433,352520.9909
5745,1581,3872,I,FRAMINGHAM,MA,"FRAMINGHAM,MA",BRMPO,1,METROWEST,West,39,25,504,2500504,157623557,9595457,25,504,8097.498514,3626859.76
5746,979,3873,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,2796.892212,299104.8326
5747,736,3981,I,BROOKLINE,MA,"BROOKLINE,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,2077.255469,245870.0162
5748,981,3875,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,6552.812695,1395085.676
5749,1023,3876,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,40,25,3400,2503400,63680698,1010344,25,3400,4358.479343,988081.3186
5750,962,3882,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,5331.210174,1651829.427
5751,1519,3925,I,NATICK,MA,"NATICK,MA",BRMPO,1,METROWEST,West,39,25,504,2500504,157623557,9595457,25,504,3432.905664,600645.5233
5752,1558,3877,I,FRAMINGHAM,MA,"FRAMINGHAM,MA",BRMPO,1,METROWEST,West,39,25,504,2500504,157623557,9595457,25,504,6960.978586,2204889.594
5753,977,3878,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,4074.321365,773513.0309
5754,978,3879,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,4548.98592,1086010.933
5755,976,3880,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,5163.495916,1202986.574
5756,964,3881,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,7186.569002,2509591
5757,961,3883,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,3935.40456,21262.85567
5758,961,3883,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,8288.356863,2005458.504
5759,1005,3884,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,40,25,3400,2503400,63680698,1010344,25,3400,3715.404743,555672.3118
5760,1569,3891,I,FRAMINGHAM,MA,"FRAMINGHAM,MA",BRMPO,1,METROWEST,West,39,25,504,2500504,157623557,9595457,25,504,3045.832176,272513.0446
5761,996,3926,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,40,25,3400,2503400,63680698,1010344,25,3400,1432.171469,1536.136949
5762,996,3926,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,2485.136449,326106.4614
5763,1022,3885,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,40,25,3400,2503400,63680698,1010344,25,3400,4659.279846,1038684.794
5764,1562,3886,I,FRAMINGHAM,MA,"FRAMINGHAM,MA",BRMPO,1,METROWEST,West,39,25,504,2500504,157623557,9595457,25,504,2487.411389,221696.1558
5765,975,3887,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,3813.218354,701441.2402
5766,968,3893,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,4566.006099,772983.6806
5767,966,3888,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,5852.439219,1565438.187
5768,965,3889,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,5429.730648,1503952.715
5769,1001,3890,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,40,25,3400,2503400,63680698,1010344,25,3400,3133.638523,532289.4982
5770,1001,3890,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,41,25,505,2500505,51336000,2215156,25,505,133.5397459,16.13108344
5771,969,3894,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,5070.77492,914411.6541
5772,967,3895,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,3821.335486,675668.6192
5773,1002,3896,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,40,25,3400,2503400,63680698,1010344,25,3400,2962.006222,471456.0061
5774,1002,3896,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,41,25,505,2500505,51336000,2215156,25,505,8.408335059,0.354921442
5775,935,3897,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,40,25,3400,2503400,63680698,1010344,25,3400,2098.28545,3052.079891
5776,935,3897,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,2977.328447,487523.473
5777,1521,3898,I,NATICK,MA,"NATICK,MA",BRMPO,1,METROWEST,West,39,25,504,2500504,157623557,9595457,25,504,2920.333349,379817.3582
5778,1570,3899,I,FRAMINGHAM,MA,"FRAMINGHAM,MA",BRMPO,1,METROWEST,West,39,25,504,2500504,157623557,9595457,25,504,5584.267331,1071466.832
5779,1003,3900,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,40,25,3400,2503400,63680698,1010344,25,3400,4115.989786,729558.879
5780,1003,3900,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,41,25,505,2500505,51336000,2215156,25,505,1438.55087,1702.018383
5781,1003,3900,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,42,25,503,2500503,178151310,5924094,25,503,692.3432398,322.0355589
5782,939,3901,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,40,25,3400,2503400,63680698,1010344,25,3400,3161.717414,12290.98566
5783,939,3901,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,5087.52866,719471.3711
5784,923,3911,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,23,25,3301,2503301,14204949,1567985,25,3301,829.6166984,7815.159817
5785,923,3911,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,4637.877191,578047.8185
5786,923,3911,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,44,25,506,2500506,16545549,1860956,25,506,19.32309689,2.026394232
5787,239,3912,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,3621.280092,433104.5144
5788,239,3912,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,41,25,505,2500505,51336000,2215156,25,505,237.3969398,939.6623216
5789,239,3912,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,523.091737,1656.314342
5790,240,3913,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,2106.793918,238187.2386
5791,223,3914,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,3122.304246,368804.2019
5792,208,3915,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,3194.150095,481452.4371
5793,208,3915,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,628.9624257,310.9575784
5794,741,3922,I,BROOKLINE,MA,"BROOKLINE,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,2778.018018,434077.8703
5795,742,3923,I,BROOKLINE,MA,"BROOKLINE,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,3157.164722,359658.5321
5796,745,3924,I,BROOKLINE,MA,"BROOKLINE,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,2145.518306,15041.95973
5797,745,3924,I,BROOKLINE,MA,"BROOKLINE,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,4974.667927,228920.1153
5798,929,3934,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,3933.613987,886634.5381
5799,928,3935,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,3080.023025,544387.8586
5800,922,3936,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,4858.709391,1195738.06
5801,922,3936,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,44,25,506,2500506,16545549,1860956,25,506,1895.165879,88.73048243
5802,712,3937,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,2433.758622,29949.40489
5803,712,3937,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,41,25,505,2500505,51336000,2215156,25,505,2437.890474,585.1513596
5804,712,3937,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,4037.250084,647631.6103
5805,735,3953,I,BROOKLINE,MA,"BROOKLINE,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,561.8630136,1678.88353
5806,735,3953,I,BROOKLINE,MA,"BROOKLINE,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,440.368006,2296.516891
5807,735,3953,I,BROOKLINE,MA,"BROOKLINE,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,2925.545292,391443.4306
5808,284,3954,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,932.0503882,37059.86139
5809,284,3954,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,152.8653752,60.97188369
5810,284,3954,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,527.0273932,9572.045072
5811,293,3955,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,1900.306279,148392.6056
5812,293,3955,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,1200.181946,19267.86967
5813,293,3955,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,24.25455453,9.105793665
5814,1518,3956,I,NATICK,MA,"NATICK,MA",BRMPO,1,METROWEST,West,39,25,504,2500504,157623557,9595457,25,504,4172.391783,577750.8013
5815,1518,3956,I,NATICK,MA,"NATICK,MA",BRMPO,1,METROWEST,West,43,25,3500,2503500,248623881,8323294,25,3500,253.361629,265.6491785
5816,997,3957,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,40,25,3400,2503400,63680698,1010344,25,3400,90.14712245,1.306445644
5817,997,3957,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,2590.929344,353461.0584
5818,937,3958,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,4177.742513,658808.8935
5819,937,3958,I,WATERTOWN,MA,"WATERTOWN,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,1253.595369,1876.76763
5820,729,3982,I,BROOKLINE,MA,"BROOKLINE,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,841.5373829,2105.824034
5821,729,3982,I,BROOKLINE,MA,"BROOKLINE,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,2966.400204,502376.6301
5822,913,3959,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,4051.83436,512288.8882
5823,911,3960,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,3631.124497,835646.6852
5824,908,3961,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,3891.737471,648038.993
5825,908,3961,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,44,25,506,2500506,16545549,1860956,25,506,1546.458941,724.1694373
5826,715,3962,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,41,25,505,2500505,51336000,2215156,25,505,2513.030975,3762.202302
5827,715,3962,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,4160.489054,786409.7169
5828,714,3963,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,41,25,505,2500505,51336000,2215156,25,505,246.9375377,142.5888307
5829,714,3963,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,1614.632405,119691.4355
5830,261,3983,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,1461.281616,70100.8993
5831,261,3983,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,11.00926829,1.463057764
5832,713,3964,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,41,25,505,2500505,51336000,2215156,25,505,69.63466947,3.857281034
5833,713,3964,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,4207.951202,638978.4168
5834,711,3965,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,46.42729921,56.97302182
5835,711,3965,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,1479.759441,83756.46697
5836,710,3966,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,3169.123492,360344.043
5837,685,3967,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,618.5588225,6929.732595
5838,685,3967,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,1285.097542,90463.40507
5839,243,3968,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,2691.55458,324686.9435
5840,262,3984,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,1806.116991,115963.4168
5841,262,3984,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,516.2862545,6130.980762
5842,262,3984,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,20.36643045,6.060662635
5843,246,3969,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,4631.743081,585172.9991
5844,246,3969,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,87.81241147,277.763943
5845,246,3969,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,998.4060398,9121.075598
5846,212,3970,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,2353.861241,317608.14
5847,225,3971,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,2588.700909,341308.8736
5848,228,3972,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,1479.486475,138756.0746
5849,218,3973,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,2070.329615,229837.5025
5850,220,3974,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,2268.996502,226496.6665
5851,220,3974,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,40,25,3400,2503400,63680698,1010344,25,3400,601.9538392,521.2523024
5852,296,3990,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,2979.954491,214894.1464
5853,296,3990,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,111.6799728,2.590994227
5854,301,3991,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,1548.443045,150157.034
5855,301,3991,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,15.46414052,0.006315736
5856,304,3992,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,2337.662634,8294.031361
5857,304,3992,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,2369.465548,220288.9933
5858,343,3993,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,965.0716998,44.04133198
5859,343,3993,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,2663.585083,359074.0885
5860,912,3994,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,2031.58265,203901.3212
5861,295,4025,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,2590.632328,164588.9557
5862,914,3995,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,3573.480596,566853.1005
5863,910,3996,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,3997.191857,702576.8895
5864,909,3997,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,3860.677575,780077.5238
5865,909,3997,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,44,25,506,2500506,16545549,1860956,25,506,222.7331796,53.90527575
5866,726,3998,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,41,25,505,2500505,51336000,2215156,25,505,1886.726381,4988.320657
5867,726,3998,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,3601.040922,654732.5401
5868,725,3999,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,3193.870349,511089.5964
5869,706,4001,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,3131.593389,416492.4411
5870,709,4002,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,2506.45406,366986.9761
5871,708,4003,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,2290.673096,259445.2287
5872,687,4004,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,1085.210097,60628.59629
5873,688,4005,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,620.6052971,19120.65392
5874,245,4006,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,2787.140708,369454.3954
5875,245,4006,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,728.9949207,7241.231883
5876,668,4007,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,1552.93852,24924.7825
5877,668,4007,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,2241.645053,303921.4994
5878,332,4026,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,2582.605893,361095.3634
5879,333,4027,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,2338.858119,327326.0391
5880,333,4027,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,99.43156563,4.862373522
5881,345,4028,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,2327.937014,319562.2008
5882,341,4029,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,1871.231068,198813.2621
5883,341,4029,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,98.0655747,2.208133847
5884,342,4030,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,2269.29726,267537.9031
5885,342,4030,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,296.7143977,67.30830072
5886,724,4035,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,1234.130525,72385.04283
5887,921,4031,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,3865.453638,187030.1498
5888,921,4031,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,818.6133857,2685.425762
5889,915,4032,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,3922.734072,553503.215
5890,916,4033,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,4526.368725,862506.1834
5891,916,4033,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,44,25,506,2500506,16545549,1860956,25,506,426.1806381,687.1183015
5892,727,4034,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,41,25,505,2500505,51336000,2215156,25,505,869.1299288,1420.742223
5893,727,4034,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,3600.655956,431115.8763
5894,344,4062,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,1006.749574,50511.67132
5895,344,4062,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,2691.790206,290271.388
5896,336,4063,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,2549.834175,299700.4793
5897,337,4064,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,22,25,3304,2503304,17423232,11087,25,3304,2220.513805,232163.9506
5898,920,4065,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,7500.163207,1775537.057
5899,920,4065,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,42,25,503,2500503,178151310,5924094,25,503,1440.482496,1887.923747
5900,918,4066,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,6726.142647,1488074.619
5901,917,4067,I,BELMONT,MA,"BELMONT,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,4130.990023,729398.6914
5902,893,4068,I,ARLINGTON,MA,"ARLINGTON,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,6196.52749,1467748.439
5903,890,4070,I,ARLINGTON,MA,"ARLINGTON,MA",BRMPO,1,ICC,Northwest,41,25,505,2500505,51336000,2215156,25,505,3181.057596,497933.491
5904,890,4070,I,ARLINGTON,MA,"ARLINGTON,MA",BRMPO,1,ICC,Northwest,44,25,506,2500506,16545549,1860956,25,506,462.7654208,550.9896684
5905,719,4071,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,41,25,505,2500505,51336000,2215156,25,505,1348.063223,4282.987401
5906,719,4071,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,3133.495226,389877.4293
5907,719,4071,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,49,25,507,2500507,19547320,884508,25,507,919.3715598,787.2827618
