OID_,id,GISMATCH,GEOID,STATEFIP,State_1,PUMA,Name,pumaArea,Shape_Length,Shape_Area,AreaMi
7440,448,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,6413.283581719187168,569453.642173272324726,0.219867280461481
7441,449,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,2574.593586288430743,264229.792030144133605,0.102019693067295
7442,454,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,5367.811766214575982,742142.377944998093881,0.286542774107561
7443,450,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,5403.511565387982955,1205409.018636146560311,0.465411024082325
7444,480,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,3853.495408123580091,294923.537616218673065,0.113870614493369
7445,480,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,2181.201820562882858,206242.030120679468382,0.079630493022101
7446,485,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,2912.212420089393163,299804.498163529031444,0.115755163896690
7447,486,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,3048.814538463931058,311981.867068368999753,0.120456872316827
7448,482,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,2546.144551466602024,303742.953941418440081,0.117275810174055
7449,482,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,314.149785867697517,2001.079636624822342,0.000772621167216
7450,494,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,5213.673080300022775,653359.616445355117321,0.252263558246742
7451,188,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,2751.624063788557123,273348.819325152202509,0.105540569190162
7452,189,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,2849.580126834344355,361682.375256132101640,0.139646345811268
7453,190,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,2.212868665567919,0.068349361397296,0.000000026389836
7454,190,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,3360.502396709434834,425105.696671001787763,0.164134227114657
7455,451,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,3443.336488031648969,649330.962414541281760,0.250708086229223
7456,451,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,4696.992613279935540,846429.889719650265761,0.326808407517998
7457,177,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,1612.890761630722182,156300.909498071181588,0.060348118547182
7458,178,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,1611.803446596896038,153744.311027237941744,0.059361010358939
7459,459,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,1730.653006871528305,96104.816303638217505,0.037106277025974
7460,452,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,4227.869895222422201,612721.800063357688487,0.236573209621166
7461,453,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,2999.152797383839697,319694.060844558931421,0.123434566981297
7462,531,2500508,2500508,25,Massachusetts,00508,Middlesex County (East)--Malden & Medford Cities PUMA,13.740071385200000,2188.273374834240258,283709.207856029213872,0.109540737565791
7463,532,2500508,2500508,25,Massachusetts,00508,Middlesex County (East)--Malden & Medford Cities PUMA,13.740071385200000,2142.355284669038156,233242.454855762596708,0.090055415295232
7464,493,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,3352.561649671395571,649686.770967242540792,0.250845464679466
7465,1871,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,7766.918658677996973,3123098.211296931374818,1.205834960878230
7466,1952,2500702,2500702,25,Massachusetts,00702,Essex County (Central)--Amesbury Town City PUMA,162.357412583000013,12762.366702079236347,7001502.492949185892940,2.703295225918696
7467,1955,2500702,2500702,25,Massachusetts,00702,Essex County (Central)--Amesbury Town City PUMA,162.357412583000013,5812.340625919143349,1293887.802426801295951,0.499572873493539
7468,2070,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,2719.222202568598732,426497.516543372592423,0.164671611771752
7469,2079,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,8951.399065783292826,4356142.585653006099164,1.681916055457493
7470,1329,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,6244.600058469221949,1356458.073990884236991,0.523731390408153
7471,1397,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,2488.731962285834015,312057.450463041663170,0.120486055228663
7472,1330,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,7573.471930495699780,2692278.340812655631453,1.039494478919695
7473,2013,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,2535.918248569551906,331422.597058746847324,0.127962980130726
7474,1420,2500503,2500503,25,Massachusetts,00503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",71.071924533499995,5209.240841832313890,963001.053759181057103,0.371816785583306
7475,1396,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,5904.494506477708455,2084948.836058875545859,0.805003246157325
7476,1404,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,4907.166874406767420,1307880.743589170277119,0.504975578281388
7477,1355,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,7232.541285838479780,2922731.164533462841064,1.128472811612043
7478,1355,2500502,2500502,25,Massachusetts,00502,Middlesex County (Far Northeast)--Lowell City PUMA,14.525825064899999,1304.936006765777393,30.379024212753205,0.000011729406824
7479,1361,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,2543.855252416379699,303224.609910292958375,0.117075676424743
7480,1407,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,6385.627135180828191,1624464.805183193413541,0.627209367838833
7481,1406,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,5278.014475066079285,1000840.218770035076886,0.386426568873336
7482,1412,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,4168.501884449765384,736458.418890329194255,0.284348185247201
7483,2076,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,1849.322719743687685,1358.539648658318811,0.000524535090881
7484,2076,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,5914.269346166722244,1575910.212757998146117,0.608462334893884
7485,2011,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,5489.247018800866499,1392923.580177403055131,0.537810801060937
7486,1271,2501000,2501000,25,Massachusetts,01000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",64.910534448400000,1755.637933087633201,155533.713149161048932,0.060051902380803
7487,868,2502800,2502800,25,Massachusetts,02800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",44.115337218900002,4787.964936587070952,1093687.404026819858700,0.422275067520221
7488,1304,2500702,2500702,25,Massachusetts,00702,Essex County (Central)--Amesbury Town City PUMA,162.357412583000013,4107.726832943591035,725667.375305428402498,0.280181740025605
7489,1305,2501300,2501300,25,Massachusetts,01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",96.765960778400000,665.763934024549144,292.383751008048932,0.000112889997402
7490,1305,2500702,2500702,25,Massachusetts,00702,Essex County (Central)--Amesbury Town City PUMA,162.357412583000013,3214.457083825900099,387799.725402242387645,0.149730311079398
7491,2043,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,4582.365137480881458,786202.664663745672442,0.303554545917875
7492,1307,2500702,2500702,25,Massachusetts,00702,Essex County (Central)--Amesbury Town City PUMA,162.357412583000013,4462.369390747053330,377075.377509589481633,0.145589617208548
7493,1307,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,1355.840216090636886,697.390460415212260,0.000269263962148
7494,2004,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,3440.889478313889867,507995.455029979522806,0.196138141742272
7495,2044,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,6098.934553542559115,1031105.452042825520039,0.398112040770267
7496,2054,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,5105.235126066862904,1129802.941531522665173,0.436219354509517
7497,2055,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,4556.420453905313479,1115779.521509435726330,0.430804881768139
7498,2058,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,7465.052419230679334,2380315.744013554882258,0.919045046895430
7499,2047,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,3197.587407656244977,434290.627815497049596,0.167680548856071
7500,207118,3301000,3301000,33,New Hampshire,01000,Seacoast Region--Rockingham County (Southern)--Portsmouth City PUMA,0.000000000000000,13894.159142933256589,5452065.584390919655561,2.105054290921405
7501,2052,2500701,2500701,25,Massachusetts,00701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",66.072327133599998,3095.222025796812886,509689.146208364749327,0.196792079562236
7502,207119,3301000,3301000,33,New Hampshire,01000,Seacoast Region--Rockingham County (Southern)--Portsmouth City PUMA,0.000000000000000,10705.481118569363389,7174330.914174424484372,2.770024652419900
7503,1213,2501000,2501000,25,Massachusetts,01000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",64.910534448400000,4000.982841733724399,730127.871068368316628,0.281903947068069
7504,1213,2500703,2500703,25,Massachusetts,00703,"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities PUMA",186.877446297999995,984.637309581763702,1420.360405545005960,0.000548404218560
7505,1249,2501000,2501000,25,Massachusetts,01000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",64.910534448400000,5809.118871965097242,1662471.495494966628030,0.641883833009166
7506,1249,2500702,2500702,25,Massachusetts,00702,Essex County (Central)--Amesbury Town City PUMA,162.357412583000013,1655.403561727116085,1372.713922991537629,0.000530007808797
7507,1197,2501000,2501000,25,Massachusetts,01000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",64.910534448400000,5270.956565254800807,1368778.342131268000230,0.528488272531594
7508,1197,2502800,2502800,25,Massachusetts,02800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",44.115337218900002,316.366025555328406,635.296883139379020,0.000245289497927
7509,1197,2500704,2500704,25,Massachusetts,00704,"Essex County (South)--Lynn City, Swampscott & Nahant Towns PUMA",15.665832588200001,753.969641294686880,319.866930708467407,0.000123501312409
7510,775,2500704,2500704,25,Massachusetts,00704,"Essex County (South)--Lynn City, Swampscott & Nahant Towns PUMA",15.665832588200001,3704.393132956315640,391826.969818733981811,0.151285238841785
7511,776,2500704,2500704,25,Massachusetts,00704,"Essex County (South)--Lynn City, Swampscott & Nahant Towns PUMA",15.665832588200001,2016.812846914801412,227645.421950074029155,0.087894388808632
7512,778,2500704,2500704,25,Massachusetts,00704,"Essex County (South)--Lynn City, Swampscott & Nahant Towns PUMA",15.665832588200001,3291.302098731425303,497482.684492224070709,0.192079138344857
7513,1209,2501000,2501000,25,Massachusetts,01000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",64.910534448400000,5747.469143335843910,1623330.127994064008817,0.626771266526804
7514,1209,2500703,2500703,25,Massachusetts,00703,"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities PUMA",186.877446297999995,1795.344332954410220,795.431470676855724,0.000307117807841
7515,1207,2501000,2501000,25,Massachusetts,01000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",64.910534448400000,7181.563236258118195,2243749.320517661515623,0.866316455992403
7516,1214,2501000,2501000,25,Massachusetts,01000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",64.910534448400000,4679.932761402660617,719181.188236040994525,0.277677409197080
7517,1239,2501000,2501000,25,Massachusetts,01000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",64.910534448400000,5157.345761976838730,992507.783979270840064,0.383209397814290
7518,1157,2500703,2500703,25,Massachusetts,00703,"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities PUMA",186.877446297999995,2282.595933723829148,234877.131509766913950,0.090686567479944
